Date,Run,mean.lpc,SDR_position,Lpc,Leq,Lz,alpha,Tank.ID,Parental.history,Sw.Condition,Type,Length,Lid.ID,Wet.weight.g,SDR.vial.volume.ml,Notes,resp.RAW.µgLhr,resp.shell,resp.weight,resp.weightXsize,uniqID
10.03.19,1,-0.0909789213553318,D5,-0.810689941475466,-0.810689941475466,-0.791293837248893,0.4,2.5,amb,var.low,sample,0.28194,A2,0.0345,4,NA,6.92438406548637,24.5597789085847,200.706784506851,711.877649524194,10.03.19_1_D5
10.03.19,1,-0.0909789213553318,D6,-0.94749598488427,-0.905852791181935,-0.905852791181935,0.4,3.3,amb,amb,sample,0.51054,C4,0.0868,4,NA,7.97498881196515,15.6206934069126,91.877751289921,179.961905609592,10.03.19_1_D6
10.18.19,1,-0.0559080527378222,A1,-0.778824850824849,-0.821124015283739,-0.821124015283739,0.4,2.1,amb,var.low,sample,0.41148,A1,0.0707,4,NA,6.41034802756761,15.5787596664907,90.6697033602207,220.350207446828,10.18.19_1_A1
10.18.19,1,-0.0559080527378222,D1,-0.439393846794914,-0.35171007781851,-0.35171007781851,0.4,3.8,var.low,amb,sample,0.56896,D5,0.1229,4,NA,3.80368084349964,6.68532206745578,30.949396611063,54.3964366757996,10.18.19_1_D1
10.18.19,1,-0.0559080527378222,C3,-0.545405594405594,-0.406283396730228,-0.51190063233966,0.4,3.5,amb,amb,sample,0.381,A5,0.0828,4,NA,4.61780017951081,12.1202104449103,55.7705335689711,146.379353199399,10.18.19_1_C3
10.18.19,1,-0.0559080527378222,A2,-0.682436111774544,-0.675624406284251,-0.675624406284251,0.4,3.3,amb,amb,sample,0.46736,C4,0.0632,4,NA,5.67012877825601,12.1322508949333,89.7172275040507,191.965995172995,10.18.19_1_A2
10.18.19,1,-0.0559080527378222,D2,-0.799464973698532,-0.814861985616662,-0.723855639097742,0.4,2.11,var.low,var.low,sample,0.49276,C3,0.1125,4,NA,6.56885426397851,13.3307376085285,58.389815679809,118.495445409142,10.18.19_1_D2
10.18.19,1,-0.0559080527378222,C4,-0.485766599597596,-0.48892590324556,-0.52239528587355,0.4,3.12,var.low,amb,sample,0.63246,D6,0.1262,4,NA,4.15980132610289,6.57717693783463,32.9619756426537,52.1170914249971,10.18.19_1_C4
10.18.19,1,-0.0559080527378222,A3,-0.392961747151378,-0.399551549574023,-0.411938847828284,0.4,3.10,var.low,amb,sample,0.44704,B6,0.0776,4,NA,3.44710460564511,7.71095339487543,44.4214511036741,99.3679561195287,10.18.19_1_A3
10.18.19,1,-0.0559080527378222,D3,-0.726201948972479,-0.658434782608694,-0.909940559440558,0.4,3.4,amb,amb,sample,0.53086,D4,0.1083,4,NA,6.00622940033429,11.3141494939048,55.4591819052105,104.470447773821,10.18.19_1_D3
10.18.19,1,-0.0559080527378222,C5,-0.34128607964925,-0.328617132867136,-0.328617132867136,0.4,2.4,amb,var.low,sample,0.28956,D1,0.0325,4,NA,3.05026028354917,10.5341217141496,93.8541625707437,324.126821973835,10.18.19_1_C5
10.18.19,1,-0.0559080527378222,D4,-0.889378412919717,-0.86931384727804,-0.86931384727804,0.4,2.8,var.low,var.low,sample,0.54864,D2,0.1031,4,NA,7.25934631874639,13.2315294523666,70.4107305407021,128.336852108308,10.18.19_1_D4
10.18.19,1,-0.0559080527378222,C6,-0.415701592002967,-0.382060650347097,-0.382060650347097,0.4,2.9,var.low,var.low,sample,0.48514,A3,0.1869,4,NA,3.62173569897979,7.46534134266353,19.3779331138565,39.9429713358134,10.18.19_1_C6
10.18.19,1,-0.0559080527378222,D5,-0.44887103971441,-0.436210526315792,-0.425613192777369,0.4,3.2,amb,amb,sample,0.49784,B4,0.0872,4,NA,3.87646113606877,7.78656021225447,44.454829542073,89.2954152781476,10.18.19_1_D5
10.18.19,1,-0.0559080527378222,D6,-0.670295253133963,-0.824649252948492,-0.824649252948492,0.4,2.12,var.low,var.low,sample,0.47498,D3,0.1208,4,NA,5.57689281150849,11.7413213430218,46.1663312210968,97.1963687336241,10.18.19_1_D6
10.18.19,1,-0.0559080527378222,B5,-0.309174866550905,-0.308036042341005,-0.303902945167217,0.4,3.11,var.low,amb,sample,0.48006,C6,0.0734,4,NA,2.80366158033617,5.84023159675075,38.1970242552611,79.5671879666315,10.18.19_1_B5
10.18.19,1,-0.0559080527378222,B1,-2.69946097980773,-2.87286330495858,-2.87286330495858,0.4,2.10,var.low,var.low,sample,0.61722,B3,0.218,4,NA,21.1599115928142,34.2826084585953,97.0638146459368,157.259671828419,10.18.19_1_B1
10.18.19,1,-0.0559080527378222,C1,-0.638364854070659,-0.596895871392036,-0.601029720279727,0.4,3.9,var.low,amb,sample,0.51816,A6,0.1159,4,NA,5.33168267329387,10.2896454247604,46.0024389412758,88.7803746743782,10.18.19_1_C1
10.18.19,1,-0.0559080527378222,B2,-0.831105504019789,-0.750437705516987,-0.790838381864371,0.4,3.1,amb,amb,sample,0.41402,A4,0.0565,4,NA,6.81183834939121,16.4529209926844,120.563510608694,291.202141463441,10.18.19_1_B2
10.18.19,1,-0.0559080527378222,C2,-0.292491961261389,-0.160981118104404,-0.160981118104404,0.4,2.5,amb,var.low,sample,0.30226,A2,0.0343,4,NA,2.67554487550722,8.85179936315498,78.0042237757208,258.069952278571,10.18.19_1_C2
10.18.19,1,-0.0559080527378222,B3,-0.438485083301041,-0.341409038722472,-0.341409038722472,0.4,2.2,amb,var.low,sample,0.33782,B1,0.0709,4,NA,3.79670197607317,11.2388312594671,53.5500983931336,158.516660923372,10.18.19_1_B3
10.18.19,2,0.105591428730343,B1,-0.199356542617046,-0.147961763798953,-0.147961763798953,0.4,2.2,amb,var.low,sample,0.45212,B1,0.0767,4,NA,0.720071067395211,1.59265475403701,9.38814950971592,20.7647295180835,10.18.19_2_B1
10.18.19,2,0.105591428730343,B3,-1.06004020979021,-1.04155132267053,-1.04155132267053,0.4,2.10,var.low,var.low,sample,0.49784,B3,0.1439,4,NA,7.32970850312487,14.7230204546137,50.9361258035085,102.314249163403,10.18.19_2_B3
10.18.19,2,0.105591428730343,A1,-1.27278801843317,-1.21446529080675,-1.21446529080675,0.4,2.1,amb,var.low,sample,0.4445,A1,0.123,4,NA,8.96350955455465,20.1653758257697,72.8740614191435,163.946144924957,10.18.19_2_A1
10.18.19,2,0.105591428730343,B4,-0.351806637806643,-0.31802750118541,-0.31802750118541,0.4,3.2,amb,amb,sample,0.39624,B4,0.0654,4,NA,1.89081462240563,4.77189234404812,28.9115385688934,72.9647147407969,10.18.19_2_B4
10.18.19,2,0.105591428730343,A6,-0.682502024291513,-0.725519203413943,-0.806069227121852,0.4,3.9,var.low,amb,sample,0.5334,A6,0.1345,4,NA,4.43039645682391,8.30595511215582,32.9397506083562,61.7543131015303,10.18.19_2_A6
10.18.19,2,0.105591428730343,A2,-1.60823376623377,-1.74091038406828,-1.49398380566801,0.4,2.5,amb,var.low,sample,0.50546,A2,0.1932,4,NA,11.5395718837043,22.829841893927,59.7286329384281,118.166883508939,10.18.19_2_A2
10.18.19,2,0.105591428730343,D2,-1.63403700097371,-1.4919893039462,-1.4919893039462,0.4,2.8,var.low,var.low,sample,0.61214,D2,0.1971,4,NA,11.7377283409544,19.1749082578403,59.5521478485763,97.2851763462219,10.18.19_2_D2
10.18.19,2,0.105591428730343,B6,-0.183571318711744,-0.183402597402602,0.405424371740159,0.4,3.10,var.low,amb,sample,0.39116,B6,0.0345,4,NA,0.598848124709967,1.53095440410565,17.3579166582599,44.3754899740768,10.18.19_2_B6
10.18.19,2,0.105591428730343,D3,-1.48852459016394,-1.39979428821534,-1.39979428821534,0.4,2.12,var.low,var.low,sample,0.44196,D3,0.0752,4,NA,10.6202628718925,24.0299187073322,141.226899892188,319.546791320907,10.18.19_2_D3
10.18.19,2,0.105591428730343,A4,-0.249355417057983,-0.252884366327475,-0.20300616405881,0.4,3.1,amb,amb,sample,0.46228,A4,0.0862,4,NA,1.10403842364188,2.38824613576593,12.8078703438733,27.7058716446164,10.18.19_2_A4
10.18.19,2,0.105591428730343,C1,-0.35842738205364,-0.255192034139397,-0.255192034139397,0.4,2.3,amb,var.low,sample,0.41402,C1,0.0395,4,NA,1.94165876026532,4.68977044651303,49.1559179814006,118.728365734507,10.18.19_2_C1
10.18.19,2,0.105591428730343,D4,-0.554425087108015,-0.567137083369777,-0.55262063683117,0.4,3.4,amb,amb,sample,0.43942,D4,0.0914,4,NA,3.4468270561845,7.84403772287219,37.711455756942,85.8209816506804,10.18.19_2_D4
10.18.19,2,0.105591428730343,A5,-0.154739588769439,-0.142597658387123,-0.142597658387123,0.4,3.5,amb,amb,sample,0.27686,A5,0.024,4,NA,0.377434277983436,1.36326763701306,15.7264282493098,56.8028182088776,10.18.19_2_A5
10.18.19,2,0.105591428730343,D5,-0.522416561567564,-0.519199037093777,-0.519199037093777,0.4,3.8,var.low,amb,sample,0.48006,D5,0.1764,4,NA,3.20101694412609,6.66795180628691,18.1463545585379,37.8001803077489,10.18.19_2_D5
10.18.19,2,0.105591428730343,D1,-0.217755684822841,-2.13349819455083,-2.13349819455083,0.4,2.4,amb,var.low,sample,0.4572,D1,0.0879,4,NA,0.861367647947458,1.88400622910643,9.79940441350919,21.4335179648058,10.18.19_2_D1
10.18.19,2,0.105591428730343,C3,-3.13117551020408,2.15487033592296,2.15487033592296,0.4,2.11,var.low,var.low,sample,0.52324,C3,0.1061,4,NA,23.2350334653592,44.4060726728828,218.991832849757,418.530373919725,10.18.19_2_C3
10.18.19,2,0.105591428730343,D6,-1.9984939271255,-1.13946383630595,-1.13946383630595,0.4,3.12,var.low,amb,sample,0.6477,D6,0.279,4,NA,14.5365825944756,22.4433882885218,52.1024465751813,80.4422519301857,10.18.19_2_D6
10.18.19,2,0.105591428730343,C4,-0.573082706766917,-0.778473210052143,-0.778473210052143,0.4,3.3,amb,amb,sample,0.45974,C4,0.0885,4,NA,3.59010861950743,7.80899773678042,40.5661990904794,88.2372625624906,10.18.19_2_C4
10.18.19,2,0.105591428730343,C6,-0.43223216728552,-0.664755443702823,-0.652006968641117,0.4,3.11,var.low,amb,sample,0.48006,C6,0.0795,4,NA,2.50844408454925,5.22527201714213,31.5527557804937,65.7266920395236,10.18.19_2_C6
10.18.19,3,0.0419840096323954,C4,-1.16787294384572,-1.16787294384572,-1.16787294384572,0.4,3.3,amb,amb,sample,0.42926,C4,0.1006,4,NA,8.64628658806991,20.1423067326793,85.9471827839952,200.221736905361,10.18.19_3_C4
10.18.19,3,0.0419840096323954,C1,-1.1238112522686,-1.15637096774193,-1.17838056680162,0.4,2.3,amb,var.low,sample,0.44958,C1,0.038,4,NA,8.30791394636959,18.4792783183629,218.629314378147,486.296797851655,10.18.19_3_C1
10.18.19,3,0.0419840096323954,B6,-0.65371428571428,-0.70517780938834,-0.70517780938834,0.4,3.10,var.low,amb,sample,0.4826,B6,0.192,4,NA,4.69779488977635,9.73434498503182,24.4676817175852,50.6997134637074,10.18.19_3_B6
10.18.19,3,0.0419840096323954,C6,-0.773009817224046,-0.893949739212906,-0.904946524064177,0.4,3.11,var.low,amb,sample,0.54864,C6,0.1009,4,NA,5.61392730991623,10.232442603376,55.6385263619052,101.411720548821,10.18.19_3_C6
10.18.19,3,0.0419840096323954,C3,-0.709612299465233,-0.962212836899139,-0.769420821114356,0.4,2.11,var.low,var.low,sample,0.41402,C3,0.0816,4,NA,5.12706480433707,12.3836162608982,62.8316765237386,151.760003197282,10.18.19_3_C3
10.18.19,3,0.0419840096323954,A2,-0.184793650793654,-0.0796256684492134,-0.0796256684492134,0.4,2.5,amb,var.low,sample,0.45212,A2,0.0662,4,NA,1.09670949549071,2.42570444901953,16.5666086932131,36.642061163437,10.18.19_3_A2
10.18.19,3,0.0419840096323954,D2,-1.1392513368984,-1.33273032849504,-1.33273032849504,0.4,2.8,var.low,var.low,sample,0.38608,D2,0.071,4,NA,8.42648638508583,21.8257521370851,118.682906832195,307.404959677255,10.18.19_3_D2
10.18.19,3,0.0419840096323954,B1,-1.70677477477476,-1.61557422969188,-1.61557422969188,0.4,2.2,amb,var.low,sample,0.46228,B1,0.0959,4,NA,12.7847939767261,27.6559530516702,133.313805805277,288.38324350021,10.18.19_3_B1
10.18.19,3,0.0419840096323954,A3,-0.812414696179901,-0.673717008797651,-0.856296749096971,0.4,2.9,var.low,var.low,sample,0.5461,A3,0.107,4,NA,5.9165378659553,10.8341656582225,55.2947464107972,101.253884656285,10.18.19_3_A3
10.18.19,3,0.0419840096323954,D3,-2.14538856304985,-2.14538856304985,-2.14538856304985,0.4,2.12,var.low,var.low,sample,0.31242,D3,0.0952,4,NA,16.1531373360604,51.7032755139249,169.675812353576,543.101633549631,10.18.19_3_D3
10.18.19,3,0.0419840096323954,A4,-0.558926624737948,-0.438155080213909,-0.438155080213909,0.4,3.1,amb,amb,sample,0.41148,A4,0.0668,4,NA,3.96987115155539,9.64778640895157,59.4292088556196,144.427940253766,10.18.19_3_A4
10.18.19,3,0.0419840096323954,D4,-0.540461498574019,-0.479142857142854,-0.479142857142854,0.4,3.4,amb,amb,sample,0.42926,D4,0.057,4,NA,3.82806784587698,8.91783032632199,67.1590850153856,156.453163619684,10.18.19_3_D4
10.18.19,3,0.0419840096323954,B3,-0.822898805206701,-0.823878522323792,-0.844082368082357,0.4,2.10,var.low,var.low,sample,0.41148,B3,0.0597,4,NA,5.99705079090879,14.5743433238767,100.453112075524,244.126353833781,10.18.19_3_B3
10.18.19,3,0.0419840096323954,A5,-0.654700452488676,-0.670193093727975,-0.616938086303935,0.4,3.5,amb,amb,sample,0.43942,A5,0.0557,4,NA,4.70536817724366,10.708133851995,84.4769870241232,192.246568258439,10.18.19_3_A5
10.18.19,3,0.0419840096323954,D5,-0.851869328493654,-0.713949579831929,-0.713949579831929,0.4,3.8,var.low,amb,sample,0.4826,D5,0.1095,4,NA,6.21953050390141,12.8875476666005,56.799365332433,117.694499238361,10.18.19_3_D5
10.18.19,3,0.0419840096323954,B4,-0.767786167321045,-0.578328445747795,-0.578328445747795,0.4,3.2,amb,amb,sample,0.3683,B4,0.0922,4,NA,5.57381218601314,15.1338913549094,60.4534944253052,164.141988664961,10.18.19_3_B4
10.18.19,3,0.0419840096323954,A6,-0.418113636363641,-0.608181184668986,-0.766270435446904,0.4,3.9,var.low,amb,sample,0.49784,A6,0.0878,4,NA,2.88849499107514,5.80205485914176,32.8985762081451,66.0826293751909,10.18.19_3_A6
10.18.19,3,0.0419840096323954,D6,-0.476119333950041,-0.532697070371491,-0.4766435006435,0.4,3.12,var.low,amb,sample,0.49276,D6,0.1017,4,NA,3.33395090580385,6.76587163285138,32.7822114631647,66.5277446691385,10.18.19_3_D6
